|NO|SAMPLE_ID|식품코드|DB군|상용제품|식품명|연도|지역 / 제조사|채취시기|식품대분류|식품상세분류|1회제공량|내용량_단위|총내용량(g)|총내용량(mL)|에너지(㎉)|에너지(kj)|수분(g)|수분(%)|단백질(g)|지방(g)|지질-가식부 100g당|탄수화물(g)|총당류(g)|자당(g)|포도당(g)|과당(g)|유당(g)|맥아당(g)|갈락토오스(g)|당알콜(g)|에리스리톨(g)|총 식이섬유(g)|총 식이섬유(mg)|총 식이섬유(%)|수용성 식이섬유(g)|불용성 식이섬유(g)|셀룰로오스(%)|리그닌(%)|칼슘(㎎)|철(㎎)|철(㎍)|마그네슘(㎎)|인(㎎)|칼륨(g)|칼륨(㎎)|나트륨(㎎)|아연(㎎)|구리(㎎)|구리(㎍)|망간(㎎)|망간(㎍)|셀레늄(㎍)|몰리브덴(㎍)|요오드(㎍)|염소(㎎)|비타민 A(㎍)|비타민 A(㎍ RE)|레티놀(㎍)|베타카로틴(㎍)|레티놀A효능|비타민 D(D2+D3)(㎍)|비타민 D2(㎍)|비타민 D3(㎍)|비타민 D1(㎍)|비타민 E(㎎)|비타민 E(㎎ α-TE)|알파 토코페롤(㎎)|베타 토코페롤(㎎)|감마 토코페롤(㎎)|델타 토코페롤(㎎)|알파 토코트리에놀(㎎)|베타 토코트리에놀(㎎)|감마 토코트리에놀(㎎)|델타 토코트리에놀(㎎)|토코페롤(㎎)|토코트리에놀(㎎)|비타민 K(㎎)|비타민 K(㎍)|비타민 K1(㎍)|비타민 K2(㎍)|비타민 B1(㎎)|비타민 B1(㎍)|비타민 B2(㎎)|비타민 B2(㎍)|나이아신(㎎)|나이아신(㎎ NE)|나이아신(NE)(㎎)|나이아신(NE)(㎎ NE)|니코틴산 (㎎)|니코틴아마이드(㎎)|판토텐산(㎎)|판토텐산(㎍)|비타민 B6(㎎)|비타민 B6(㎍)|피리독신(㎎)|비오틴(㎍)|엽산(DFE)(㎍)|엽산 - 천연 엽산(㎍)|엽산 - 합성 엽산(㎍)|비타민 B12(㎎)|비타민 B12(㎍)|비타민 C(g)|비타민 C(㎎)|콜린(g)|콜린(㎎)|총 아미노산(g)|총 아미노산(㎎)|필수 아미노산(㎎)|이소류신(㎎)|류신(㎎)|라이신(㎎)|메티오닌(㎎)|페닐알라닌(㎎)|트레오닌(㎎)|트립토판(㎎)|발린(㎎)|히스티딘(㎎)|아르기닌(㎎)|비필수 아미노산(㎎)|티로신(㎎)|시스테인(㎎)|알라닌(㎎)|아스파르트산(㎎)|글루탐산(㎎)|글리신(㎎)|프롤린(㎎)|세린(㎎)|타우린(㎎)|글리신 베타인 (㎎)|호마린(㎎)|트리고넬린(㎎)|리보핵산(㎎)|데옥시리보핵산(㎎)|콜레스테롤(g)|콜레스테롤(㎎)|총 지방산(g)|총 필수 지방산(g)|총 포화 지방산(g)|총 포화 지방산(%)|부티르산(4:0)(g)|부티르산(4:0)(㎎)|카프로산(6:0)(g)|카프로산(6:0)(㎎)|카프릴산(8:0)(g)|카프릴산(8:0)(㎎)|카프르산(10:0)(g)|카프르산(10:0)(㎎)|라우르산(12:0)(g)|라우르산(12:0)(㎎)|라우르산(12:0)(%)|트라이데칸산(13:0)(㎎)|미리스트산(14:0)(g)|미리스트산(14:0)(㎎)|미리스트산(14:0)(%)|펜타데칸산(15:0)(㎎)|팔미트산(16:0)(g)|팔미트산(16:0)(㎎)|팔미트산(16:0)(%)|헵타데칸산(17:0)(㎎)|스테아르산(18:0)(g)|스테아르산(18:0)(㎎)|스테아르산(18:0)(%)|아라키드산(20:0)(g)|아라키드산(20:0)(㎎)|아라키드산(20:0)(%)|헨에이코산산(21:0)(㎎)|베헨산(22:0)(㎎)|트리코산산(23:0)(㎎)|리그노세르산(24:0)(㎎)|총 단일 불포화지방산(g)|총 단일 불포화지방산(%)|미리스톨레산(14:1)(g)|미리스톨레산(14:1)(㎎)|미리스톨레산(14:1)(%)|팔미톨레산(16:1)(g)|팔미톨레산(16:1)(㎎)|팔미톨레산(16:1)(%)|헵타데센산(17:1)(㎎)|올레산(18:1(n-9))(g)|올레산(18:1(n-9))(㎎)|올레산(18:1(n-9))(%)|박센산(18:1(n-7))(g)|박센산(18:1(n-7))(㎎)|가돌레산(20:1)(g)|가돌레산(20:1)(㎎)|가돌레산(20:1)(%)|에루크산(22:1)(㎎)|에루크산(22:1)(%)|네르본산(24:1)(㎎)|총 다중 불포화지방산(g)|총 다중 불포화지방산(%)|리놀레산(18:2(n-6)c)(g)|리놀레산(18:2(n-6)c)(㎎)|리놀레산(18:2(n-6)c)(%)|알파 리놀렌산(18:3(n-3))(g)|알파 리놀렌산(18:3(n-3))(㎎)|리놀렌산(18:3(n-3)(%)|감마 리놀렌산(18:3(n-6))(g)|감마 리놀렌산(18:3(n-6))(㎎)|스테아리돈산(18:4)(%)|에이코사디에노산(20:2(n-6))(g)|에이코사디에노산(20:2(n-6))(㎎)|에이코사트리에노산(20:3(n-3))(㎎)|에이코사트리에노산(20:3(n-6))(g)|에이코사트리에노산(20:3(n-6))(㎎)|아라키돈산(20:4(n-6))(g)|아라키돈산(20:4(n-6))(㎎)|아라키돈산(20:4(n-6))(%)|에이코사테트라에노산(20:4(n-3))(㎎)|에이코사펜타에노산(20:5(n-3))(g)|에이코사펜타에노산(20:5(n-3))(㎎)|에이코사펜타에노산(20:5(n-3))(%)|도코사디에노산(22:2)(㎎)|도코사펜타에노산(22:5(n-3))(g)|도코사펜타에노산(22:5(n-3))(㎎)|도코사펜타에노산(22:5(n-3))(%)|도코사헥사에노산(22:6(n-3))(g)|도코사헥사에노산(22:6(n-3))(㎎)|도코사헥사에노산(22:6(n-3))(%)|EPA와 DHA의 합(㎎)|오메가 3 지방산(g)|오메가 6 지방산(g)|트랜스 지방산(g)|트랜스 올레산(18:1(n-9)t)(g)|트랜스 올레산(18:1(n-9)t)(㎎)|트랜스 리놀레산 (18:2t)(g)|트랜스 리놀레산 (18:2t)(㎎)|트랜스 리놀렌산(18:3t)(g)|트랜스 리놀렌산(18:3t)(㎎)|트랜스 리놀렌산(18:3t)(%)|냉산가용성물질(㎎)|총 불포화지방산(g)|식염상당량(g)|회분(g)|폐기율(%)|가식부(%)|산가용성물질(%)|카페인(㎎)|성분표출처|발행기관
226|227|D000393-ZZ-AVG|D000393|음식|품목대표|새우젓두부찌개|2019|전국(대표)|평균|찌개 및 전골류|채소류찌개.전골|300.0|g|-|-|166|-|264.2|-|16.2|8.1|-|7.2|1.7|0|0.6|1.1|0|0|-|-|-|6.1|-|-|-|-|-|-|226.15|-|2.3|88.09|248.2|-|403.9|1123.08|1.56|0.3|-|0.95|-|0.03|-|-|-|-|-|1.6|252.81|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|6.16|0.03|-|-|-|-|0.11|-|0.11|-|0.3|-|-|-|-|-|-|-|-|-|-|-|35.82|-|-|-|0.12|-|0.23|-|-|-|-|-|643.81|1119.59|960.92|176.99|743.13|565.48|-|698.46|359.17|1096.25|-|491.69|160.85|661.31|1753.1|3037.91|633.08|766.48|735.43|-|-|-|-|-|-|-|10.71|-|-|1.6|-|0|-|0|-|0|-|0|-|0|-|-|-|0|-|-|-|1.1|-|-|-|0.4|-|-|0|-|-|-|-|-|-|-|-|0|-|-|0|-|-|-|2|-|-|0.1|-|0|-|-|-|-|-|-|-|4.7|-|-|0.7|-|-|0|-|-|0|-|-|0|-|0|-|-|-|0|-|-|-|0|-|-|0|-|-|-|-|-|0|0|-|0|-|0|-|-|-|-|-|4.3|-|-|-|-|식약처('17) 제5권|식품의약품안전처
228|229|D000399-ZZ-AVG|D000399|음식|품목대표|햄김치찌개|2019|전국(대표)|평균|찌개 및 전골류|육류찌개.전골|300.0|g|-|-|189|-|260.7|-|11.1|10.4|-|12.7|3.6|1.2|1.4|1.1|0|0|-|-|-|8.3|-|-|-|-|-|-|101.58|-|1.54|55.48|214.58|-|546.7|1583.05|1.16|0.14|-|0.4|-|0.02|-|-|-|-|-|8.1|506.1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2.64|0.06|-|-|-|-|0.19|-|0.18|-|1.16|-|-|-|-|-|-|-|-|-|-|-|49.33|-|-|-|0.1|-|0.73|-|-|-|-|-|396.31|729.02|744.18|171.83|402.12|408.7|-|477.84|277.4|635.81|-|264.13|73.33|602.17|997.71|2115.41|580.57|511.28|421.96|-|-|-|-|-|-|-|29.12|-|-|3.7|-|0|-|0|-|0|-|0|-|0|-|-|-|0.1|-|-|-|2.4|-|-|-|1.1|-|-|0|-|-|-|-|-|-|-|-|0|-|-|0.3|-|-|-|4|-|-|0.3|-|0.1|-|-|-|-|-|-|-|2.2|-|-|0.3|-|-|0|-|-|0.1|-|-|0|-|0|-|-|-|0|-|-|-|0|-|-|0|-|-|-|-|-|0.1|0.1|-|0|-|0|-|-|-|-|-|5.2|-|-|-|-|식약처('17) 제5권|식품의약품안전처
230|231|D000404-ZZ-AVG|D000404|음식|품목대표|대구찜|2019|전국(대표)|평균|찜류|어패류찜|500.0|g|-|-|376.42|-|407|-|51.7|7.9|-|24.7|5.7|0.3|1.3|2.4|0|1.8|-|-|-|8.7|-|-|-|-|-|-|423.93|-|3.21|126.25|674.62|-|1193.87|1898.67|2.34|0.32|-|0.79|-|127.44|-|-|-|-|-|21.39|1694.74|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|9.33|0.06|-|-|-|-|0.31|-|0.34|-|1.29|-|-|-|-|-|-|-|-|-|-|-|108.98|-|-|-|5.43|-|0|-|-|-|-|-|1765.78973415665|3556.72801728551|4092.14864912434|1167.74915012835|1932.3434631394|2323.29302347687|-|2131.58414428012|1002.05119112148|3320.46607298719|-|1709.08358480037|635.762594712472|2862.30822860976|5706.78756319539|8128.5523891782|2794.65340780358|1826.96299630021|2288.2787894352|-|-|-|-|-|-|-|263.32|-|-|1.1|-|0|-|0|-|0|-|0|-|0.00323787981030235|-|-|-|0.0445832875654954|-|-|-|0.79818339116035|-|-|-|0.265200896925743|-|-|0.0218497702730227|-|-|-|-|-|-|-|-|0|-|-|0.0647547994874178|-|-|-|1.28324334914747|-|-|0.124727029635066|-|0.031971095466072|-|-|-|-|-|-|-|2.11021761598608|-|-|0.24151191662947|-|-|0.00610986831206484|-|-|0.00181778551445174|-|-|0.0029851480796793|-|0.0447724144556757|-|-|-|0.258887353507512|-|-|-|0.0267329397086575|-|-|0.470541883657182|-|-|-|-|-|0|0.00822661744231635|-|0.0109059192177504|-|0.018496602465758|-|-|-|-|-|8.8|-|-|-|-|식약처('16) 제4권|식품의약품안전처
231|232|D000405-ZZ-AVG|D000405|음식|품목대표|도미찜|2019|전국(대표)|평균|찜류|어패류찜|100.0|g|-|-|125.505747379334|-|69.8578|-|22.9959445160664|3.48473333333333|-|0.539842328767165|0|0|0|0|0|0|-|-|-|1.38179904903395|-|-|-|-|-|-|59.1598459578411|-|0.661307880359734|51.37|272.17110768911|-|369.058074169466|839.961964395152|0.73|0.02|-|0.02|-|80.97|-|-|-|-|-|100.872102803543|0|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0.72|0.05|-|-|-|-|0.0166007544310029|-|0.237776428189848|-|0.686844375561642|-|-|-|-|-|-|-|-|-|-|-|38.88|-|-|-|0|-|1.72725739519164|-|-|-|-|-|900.45|1696.47|1877.46|637.15|871.28|1033.2|-|1030.16|489.78|1513.55|-|746.15|264.19|1246.71|2192.78|3170.32|34.25|728.75|914.46|-|-|-|-|-|-|-|99.0075586647427|-|-|0.909917443699621|-|0|-|0|-|0|-|0|-|0|-|-|-|0.1|-|-|-|0.6|-|-|-|0.2|-|-|0|-|-|-|-|-|-|-|-|0|-|-|0.2|-|-|-|0.5|-|-|0.1|-|0|-|-|-|-|-|-|-|0.2|-|-|0|-|-|0|-|-|0|-|-|0|-|0|-|-|-|0.1|-|-|-|0.1|-|-|0.4|-|-|-|-|-|0.0208096772026699|0|-|0|-|0|-|-|-|-|-|3.12167982183307|-|-|-|-|(주)대산후드|식품의약품안전처
232|233|D000406-ZZ-AVG|D000406|음식|품목대표|동태찜|2019|전국(대표)|평균|찜류|어패류찜|500.0|g|-|-|394.32|-|404.8|-|50.9|9.7|-|25.8|5.7|0.9|1.2|2.8|0|0.8|-|-|-|9.7|-|-|-|-|-|-|369.06|-|3.54|134.41|624.98|-|1190.22|1985.6|2.6|0.42|-|0.8|-|102.87|-|-|-|-|-|129.01|1766.75|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|10.68|0.05|-|-|-|-|0.26|-|0.39|-|0.95|-|-|-|-|-|-|-|-|-|-|-|97.85|-|-|-|6.51|-|0.66|-|-|-|-|-|1640.28025884026|3381.34046243371|3887.6973325934|1147.1393827336|1838.6862598963|2231.76441813959|-|1986.96078922685|936.367921133486|3148.56120114317|-|1659.28344883753|638.466800181278|2756.6400042858|5589.09383918633|8434.09978563855|2556.22585525373|1766.84496114004|2207.88735401504|-|-|-|-|-|-|-|284.22|-|-|1.6|-|0|-|0|-|0|-|0|-|0.00686140625583042|-|-|-|0.0900499987637976|-|-|-|1.11426363787404|-|-|-|0.322321270061385|-|-|0.0258708873398991|-|-|-|-|-|-|-|-|0|-|-|0.136030631313137|-|-|-|1.63265240560585|-|-|0.192178288906245|-|0.0686297710876623|-|-|-|-|-|-|-|2.81832448864989|-|-|0.391640987921342|-|-|0.0106646995172397|-|-|0.0135039837611121|-|-|0|-|0.022818391048697|-|-|-|0.428979961915266|-|-|-|0.0304593063069714|-|-|0.558681789399745|-|-|-|-|-|0.1|0.018509587249339|-|0.0209281130548371|-|0.0930647939704632|-|-|-|-|-|8.8|-|-|-|-|식약처('16) 제4권|식품의약품안전처
236|237|D000411-ZZ-AVG|D000411|음식|품목대표|문어숙회|2019|전국(대표)|평균|찜류|어패류찜|80.0|g|-|-|66.9143609818924|-|63.083104|-|14.862227216581|0.504853333333333|-|0.730443028892148|0|0|0|0|0|0|-|-|-|0.864511382770068|-|-|-|-|-|-|11.9190555282397|-|0.126565355077068|30.44|104.181834424093|-|78.9121285943803|208.329581453024|1.87|0.33|-|0.03|-|25.33|-|-|-|-|-|4.20465962862575|0|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0.98|0|-|-|-|-|0|-|0.0521830438493804|-|0.590892831047743|-|-|-|-|-|-|-|-|-|-|-|10.46|-|-|-|0|-|1.11376908664768|-|-|-|-|-|569.27|1029.98|913.52|299.21|465.23|599.72|-|544.88|245.28|1243.22|-|416.02|395.99|721.03|1326.46|1961.48|99.27|505.91|610.98|-|-|-|-|-|-|-|140.113288279639|-|-|0.121228722689281|-|0|-|0|-|0|-|0|-|0|-|-|-|0|-|-|-|0.1|-|-|-|0|-|-|0|-|-|-|-|-|-|-|-|0|-|-|0|-|-|-|0|-|-|0|-|0|-|-|-|-|-|-|-|0|-|-|0|-|-|0|-|-|0|-|-|0|-|0|-|-|-|0|-|-|-|0|-|-|0.1|-|-|-|-|-|0.00107471732413812|0|-|0|-|0|-|-|-|-|-|0.819372421193557|-|-|-|-|(주)대산후드|식품의약품안전처
237|238|D000412-ZZ-AVG|D000412|음식|품목대표|민어찜|2019|전국(대표)|평균|찜류|어패류찜|100.0|g|-|-|136.877772112295|-|68.9883137898487|-|21.4740492382251|5.91373333333333|-|0|0|0|0|0|0|0|-|-|-|1.11524333147819|-|-|-|-|-|-|52.1125835010194|-|0.419413599450612|55.97|176.557309750463|-|262.309522710727|1089.43474475055|0.65|0.02|-|0.02|-|59.54|-|-|-|-|-|28.9151137562384|4.40202755075439|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0.51|0|-|-|-|-|0.0412811864726588|-|0.143650466852709|-|0.121007159169992|-|-|-|-|-|-|-|-|-|-|-|29.44|-|-|-|0|-|0|-|-|-|-|-|928.63|1766.8|2108.92|697.77|871.99|1085.67|-|1057.91|461.84|1511.53|-|773.4|176.42|1430.46|2440.92|3706.48|259.2|827.63|1002.43|-|-|-|-|-|-|-|97.7676992195861|-|-|1.67011167830434|-|0|-|0|-|0|-|0|-|0|-|-|-|0.1|-|-|-|1.2|-|-|-|0.3|-|-|0|-|-|-|-|-|-|-|-|0|-|-|0.5|-|-|-|0.9|-|-|0.2|-|0.1|-|-|-|-|-|-|-|0.2|-|-|0|-|-|0|-|-|0|-|-|0|-|0|-|-|-|0.3|-|-|-|0.1|-|-|0.7|-|-|-|-|-|0.0351425762721747|0|-|0|-|0|-|-|-|-|-|3.62390363859293|-|-|-|-|(주)대산후드|식품의약품안전처
238|239|D000413-ZZ-AVG|D000413|음식|품목대표|병어찜|2019|전국(대표)|평균|찜류|어패류찜|100.0|g|-|-|179.68799113015|-|67.01274|-|18.8570283297582|11.5145|-|0.157344452779427|0|0|0|0|0|0|-|-|-|0.443920755467648|-|-|-|-|-|-|28.3727643596628|-|0.30169513363043|45.52|201.474622039857|-|274.473167707204|650.975197315548|0.73|0.01|-|0.02|-|40.78|-|-|-|-|-|16.577340289981|0|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0.61|0|-|-|-|-|0.0607017842417903|-|0.135128645466522|-|2.3133467719861|-|-|-|-|-|-|-|-|-|-|-|38.78|-|-|-|0|-|0|-|-|-|-|-|762.34|1406.6|1578.73|543.46|685.57|830.78|-|824.36|382.82|1106.31|-|655.19|141.93|1021.2|1814.69|2778.24|95.69|565.64|774.19|-|-|-|-|-|-|-|71.9212297644469|-|-|3.58975298882755|-|0|-|0|-|0|-|0|-|0|-|-|-|0.4|-|-|-|2.6|-|-|-|0.5|-|-|0|-|-|-|-|-|-|-|-|0|-|-|0.5|-|-|-|2.4|-|-|0.2|-|0|-|-|-|-|-|-|-|0.1|-|-|0|-|-|0|-|-|0|-|-|0|-|0|-|-|-|0.4|-|-|-|0.3|-|-|1.1|-|-|-|-|-|0.0643265624416804|0|-|0|-|0|-|-|-|-|-|2.45838721746238|-|-|-|-|(주)대산후드|식품의약품안전처
239|240|D000414-ZZ-AVG|D000414|음식|품목대표|북어찜|2019|전국(대표)|평균|찜류|어패류찜|150.0|g|-|-|235|-|94.6|-|28.1|5.7|-|18|6.4|0.4|0.8|0.6|0|4.6|-|-|-|3|-|-|-|-|-|-|171.31|-|1.29|51.37|274.49|-|385.83|900.98|1.06|0.1|-|0.25|-|48.81|-|-|-|-|-|1.32|632.29|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|4.77|0.05|-|-|-|-|0.16|-|0.18|-|0.68|-|-|-|-|-|-|-|-|-|-|-|31.13|-|-|-|0.18|-|0|-|-|-|-|-|1151.26|2182.29|2309.29|729.03|1153.79|1261.25|-|1296.86|544.17|1751.7|-|808.36|576.66|1668.09|2891.95|4890|235.56|917.36|1278.25|-|-|-|-|-|-|-|153.1|-|-|0.9|-|0|-|0|-|0|-|0|-|0|-|-|-|0|-|-|-|0.6|-|-|-|0.2|-|-|0|-|-|-|-|-|-|-|-|0|-|-|0|-|-|-|1.1|-|-|0.1|-|0.5|-|-|-|-|-|-|-|2|-|-|0.5|-|-|0|-|-|0|-|-|0|-|0|-|-|-|0.1|-|-|-|0|-|-|0.2|-|-|-|-|-|0.1|0|-|0|-|0|-|-|-|-|-|3.7|-|-|-|-|식약처('15) 제3권|식품의약품안전처
246|247|D000421-ZZ-AVG|D000421|음식|품목대표|전어찜|2019|전국(대표)|평균|찜류|어패류찜|100.0|g|-|-|278.217866235344|-|55.5671883806879|-|17.27533265625|22.9698600764101|-|0.596948730663399|0|0|0|0|0|0|-|-|-|2.79442663410202|-|-|-|-|-|-|617.71928019266|-|4.62640275289277|52.74|476.802448606567|-|285.462449354474|447.400935413395|1.94|0.04|-|0.5|-|71.13|-|-|-|-|-|84.2536251106914|14.703454952305|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0.5|0|-|-|-|-|0.159032932784087|-|0.189207850489786|-|2.59687911080114|-|-|-|-|-|-|-|-|-|-|-|10.34|-|-|-|0|-|14.9364186728727|-|-|-|-|-|666.12|1321.05|1425.18|487.96|683.29|781.42|-|826.73|405.07|1139.51|-|551.93|160.97|1143.32|1540.52|2552.98|135.42|744.72|696.71|-|-|-|-|-|-|-|97.8769761465252|-|-|6.79761793352511|-|0|-|0|-|0|-|0|-|0|-|-|-|1.5|-|-|-|4.5|-|-|-|0.8|-|-|0.1|-|-|-|-|-|-|-|-|0|-|-|1.7|-|-|-|4.9|-|-|0.7|-|0.2|-|-|-|-|-|-|-|0.8|-|-|0.2|-|-|0.1|-|-|0|-|-|0|-|0|-|-|-|1.8|-|-|-|0.3|-|-|1.1|-|-|-|-|-|0.130172346249077|0|-|0.1|-|0|-|-|-|-|-|3.59067015598864|-|-|-|-|(주)대산후드|식품의약품안전처
247|248|D000422-ZZ-AVG|D000422|음식|품목대표|조기찜|2019|전국(대표)|평균|찜류|어패류찜|100.0|g|-|-|182.117552315813|-|65.014|-|20.0584723819179|10.5904333333333|-|1.64244069703524|0|0|0|0|0|0|-|-|-|0.388711065216434|-|-|-|-|-|-|121.220977864709|-|0.483461975924885|41.44|226.761013965186|-|262.371698149385|602.033366520887|0.63|0.02|-|0.03|-|65.56|-|-|-|-|-|270.549188091732|0|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0.93|0|-|-|-|-|0|-|0.200450119312104|-|0.316955626132387|-|-|-|-|-|-|-|-|-|-|-|25.79|-|-|-|0|-|0.428995441152338|-|-|-|-|-|774.11|1414.88|1561.45|559.53|729.14|868.98|-|881.45|341.32|1223.32|-|603.03|198.91|1117.49|1825.75|2784.15|110.45|670.19|755.39|-|-|-|-|-|-|-|138.433440900796|-|-|2.84560654205256|-|0|-|0|-|0|-|0|-|0|-|-|-|0.3|-|-|-|2.1|-|-|-|0.4|-|-|0|-|-|-|-|-|-|-|-|0|-|-|0.9|-|-|-|1.6|-|-|0.3|-|0.1|-|-|-|-|-|-|-|0.2|-|-|0.1|-|-|0|-|-|0|-|-|0|-|0|-|-|-|0.5|-|-|-|0.2|-|-|1.3|-|-|-|-|-|0.0834629029747323|0|-|0|-|0|-|-|-|-|-|2.69465358771349|-|-|-|-|(주)대산후드|식품의약품안전처
248|249|D000424-ZZ-AVG|D000424|음식|품목대표|참꼬막|2019|전국(대표)|평균|찜류|어패류찜|80.0|g|-|-|90.7869700375243|-|59.025264|-|12.4721171126789|2.50317333333333|-|4.59248539670214|0|0|0|0|0|0|-|-|-|1.73515114546442|-|-|-|-|-|-|62.6643585133989|-|9.6059789486198|48.13|125.294209366905|-|149.345207597899|234.162748807679|1.87|0.09|-|0.84|-|45.6|-|-|-|-|-|24.3658746842661|81.6059674190135|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0.5|0|-|-|-|-|0.101874681160759|-|0.136998277954748|-|1.60155334964095|-|-|-|-|-|-|-|-|-|-|-|41.3|-|-|-|0|-|0|-|-|-|-|-|452.15|828.95|865.49|244.15|482.35|563.94|-|518.25|237.27|1231.45|-|422.59|182.2|690.86|1291.08|1668.5|23.36|405.72|559.21|-|-|-|-|-|-|-|65.0322071206574|-|-|0.376918226984317|-|0|-|0|-|0|-|0|-|0|-|-|-|0.1|-|-|-|0.2|-|-|-|0.1|-|-|0|-|-|-|-|-|-|-|-|0|-|-|0.1|-|-|-|0.1|-|-|0|-|0.1|-|-|-|-|-|-|-|0.1|-|-|0|-|-|0|-|-|0|-|-|0|-|0|-|-|-|0.2|-|-|-|0|-|-|0.1|-|-|-|-|-|0.0161450653348943|0|-|0|-|0|-|-|-|-|-|1.40696015728558|-|-|-|-|(주)대산후드|식품의약품안전처
251|252|D000427-ZZ-AVG|D000427|음식|품목대표|홍어찜|2019|전국(대표)|평균|찜류|어패류찜|250.0|g|-|-|202.669418408806|-|196.086240111427|-|47.1198472222222|1.03388814799945|-|1.22125904698058|1.22125904698058|0.141308926626245|0|0.640783453687667|0|0.439166666666667|-|-|-|2.0763207184592|-|-|-|-|-|-|643.021796599365|-|1.19595213432973|71.16|620.440346384554|-|514.699802790191|644.958080910142|1.53|0.19|-|0.25|-|0|-|-|-|-|-|9.06977399185559|204.030639634326|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1.26|0.02|-|-|-|-|0|-|0.0662468924069212|-|8.65658524862804|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|0|-|1.48013529722204|-|-|-|-|-|1614.04|2753.18|3121.56|1092.99|1510.57|1808.91|-|1678.67|853.84|2758.55|-|1257.24|455.35|2649.32|3742.58|5790.01|2661.69|1708.67|1813.62|-|-|-|-|-|-|-|235.123042488837|-|-|0.344714654782129|-|0|-|0|-|0|-|0|-|0|-|-|-|0|-|-|-|0.3|-|-|-|0.1|-|-|0|-|-|-|-|-|-|-|-|0|-|-|0|-|-|-|0.2|-|-|0.1|-|0|-|-|-|-|-|-|-|0.3|-|-|0|-|-|0|-|-|0|-|-|0|-|0|-|-|-|0.1|-|-|-|0|-|-|0.2|-|-|-|-|-|0.00767036641196748|0|-|0|-|0|-|-|-|-|-|4.538765471371|-|-|-|-|식약처('13) 제2권|식품의약품안전처
10|11|D000020-ZZ-AVG|D000020|음식|품목대표|소양념갈비구이|2019|전국(대표)|평균|구이류|육류구이|300.0|g|-|-|989.15|-|137|-|60.1|71.6|-|26.2|13.9|5.8|1.8|3.5|0|2.8|-|-|-|7.5|-|-|-|-|-|-|85.27|-|6.34|59.1|412.97|-|632.12|1378.45|19.04|0.23|-|0.22|-|127.75|-|-|-|-|-|19.23|46.95|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2.05|0.12|-|-|-|-|0.25|-|0.37|-|0.49|-|-|-|-|-|-|-|-|-|-|-|27.81|-|-|-|8.2|-|0.27|-|-|-|-|-|2445.17758686569|4731.13471873037|5143.15921718639|1445.08956411075|2517.25888467596|2730.26731980741|-|2722.33975215928|1675.30977595661|3964.46949448747|-|1948.21467695239|413.527872630033|3432.60459626949|5424.1601144524|10162.0538730581|3193.13679146571|2497.44071776049|2396.40588986667|-|-|-|-|-|-|-|186.63|-|-|27.2|-|0|-|0|-|0|-|0.0298125450022022|-|0.0534152300827031|-|-|-|1.99143359247428|-|-|-|15.6971706037101|-|-|-|9.35133194661679|-|-|0.0646371726759693|-|-|-|-|-|-|-|-|0.422878823456508|-|-|1.94644121642492|-|-|-|24.2735359357926|-|-|0.799936731784415|-|0.139214587280929|-|-|-|-|-|-|-|2.37958881663374|-|-|0.256398368950379|-|-|0.00973660667343288|-|-|0.0194968121873432|-|-|0.0870411931611652|-|0.151977245639242|-|-|-|0|-|-|-|0.0459679424967567|-|-|0|-|-|-|-|-|3.5|2.84138501201769|-|0.599602256023396|-|0.0554392298120696|-|-|-|-|-|5.1|-|-|-|-|식약처('16) 제4권|식품의약품안전처
